id,img,caption
101,http://assets.myntassets.com/assets/images/16566512/2021/12/23/ad09dc67-5f43-4f52-8a1d-be116a4f2bdf1640269633486-VEDANA-Women-Navy-Blue-Flared-Palazzos-1061640269633336-4.jpg,"Elevate your everyday wardrobe with these chic and comfortable full-length flared pants, designed in an elegant solid navy hue. Crafted from luxurious Viscose Rayon, these trousers offer a sumptuous softness and a flowing drape, perfect for casual, daily, party, or fusion wear.

Featuring an elasticated waistband with a convenient drawstring closure, they ensure a custom fit that moves with you throughout your day. The high-quality woven fabric provides an opaque finish, allowing for versatile styling options. A single pocket adds a touch of practicality without compromising the sleek silhouette.

Make these pants a staple in your wardrobe and pair them effortlessly with any top for a sophisticated look. Remember to follow the wash care instructions: hand wash in cold water with mild detergents, avoid wringing or tumble drying, and iron on the reverse side with medium heat to keep them looking pristine."
102,http://assets.myntassets.com/assets/images/17484270/2022/3/11/a00f40be-d83d-459b-8dab-a88eb7bf3d561646999257925NohVoh-SASSAFRASKidsGirlsMaroonSolidAccordionPleatedA-LineMi1.jpg,"Introducing our elegant midi skirt, crafted from premium polyester fabric and designed for the modern woman who embraces both style and comfort. This flared skirt showcases the sophistication of accordion pleats, adding a touch of refined texture and movement to your ensemble. The rich, solid color and gathered surface styling make it a versatile yet trendy addition to your wardrobe.

With a classic slip-on closure and a flared hemline, this skirt is perfect for casual wear or New Basics-inspired outfits. The lightweight, sheer fabric is lined to ensure a smooth silhouette, offering both coverage and style. Ideal for day-to-night transitions, this skirt promises both ease and elegance, while maintaining its regular sustainable fabric standards. For best care, dry clean only to keep it looking pristine and vibrant.

Whether pairing it with a chic blouse or a simple tee, this midi skirt effortlessly elevates any look, making it a timeless staple for any fashion-forward individual."
103,http://assets.myntassets.com/assets/images/17608010/2022/4/13/4ac34918-1e77-461d-82a4-ff279314a8231649843058782MANGOWomenRedPulloverBlazersMANGOWomenShortsMANGOWomenDresse1.jpg,"Elevate your casual wardrobe with this effortlessly chic mini skirt crafted from a high-quality cotton blend. This straight, knitted garment features a timeless checked pattern in a New Basics trend, making it a versatile addition to any outfit. The skirt is fully lined for comfort and has a practical zip closure for easy wear. Designed with a straight hemline, this opaque mini skirt can be machine washed for convenient care. Pair it with a denim jacket and a black top for a stylish, laid-back look suitable for a variety of casual occasions."
104,http://assets.myntassets.com/assets/images/17657852/2022/3/28/7e1cf365-54ab-42db-9356-e95eed93d09b1648472161755FabclubWomenOffWhitePalazzos1.jpg,"Introducing our elegant wide-leg pants, designed to offer both style and comfort. Crafted from smooth viscose rayon, these regular-length pants feature an elasticated waistband ensuring a seamless slip-on experience. The solid pattern and opaque transparency make them a versatile piece for any western occasion, while the woven fabric adds a touch of sophistication. Ideal for a relaxed yet chic ensemble, these pants are easy to care for with machine wash compatibility. Elevate your wardrobe essentials with these timeless and effortlessly stylish trousers."
105,http://assets.myntassets.com/assets/images/productimage/2019/5/24/071f917f-8370-4dac-bb91-679cda6965f11558677106849-1.jpg,"Elevate your ethnic wardrobe with these chic, straight-fit palazzo pants, designed to offer both comfort and style. Crafted from soft Viscose Rayon fabric, these palazzos ensure breathability and a luxurious feel, making them perfect for any occasion. The beautiful floral embroidery details add a touch of elegance, while the woven pattern provides a sophisticated texture.

Featuring a convenient drawstring closure, these pants offer a customizable fit that suits your body shape flawlessly. The regular length of these pants, highlighted with intricate embroidery at the hems, brings a traditional allure to your ensemble. The opaque fabric ensures full coverage, adding to your confidence and poise. Easy to maintain with hand wash care, these embroidered palazzos will become a staple in your ethnic collection."
106,http://assets.myntassets.com/assets/images/13424744/2021/1/20/791135ed-0504-4948-83b7-59ac18f0efc41611116210958-Laado---Pamper-Yourself-Women-Palazzos-731611116208383-1.jpg,"Embrace effortless elegance with these Ethnic Wide Leg Pants. Crafted from soft, breathable cotton fabric, they feature a chic striped pattern that adds a timeless touch to your wardrobe. The regular length and wide-leg fit offer a relaxed yet sophisticated silhouette, perfect for various occasions. The drawstring closure, combined with a partially elasticated waistband, ensures a comfortable and adjustable fit. Designed with practicality in mind, they come equipped with a single pocket to keep your essentials close at hand. The opaque weave type and easy hand wash care make these pants both stylish and practical. Elevate your ethnic ensemble with this woven masterpiece!"
107,http://assets.myntassets.com/assets/images/17851660/2022/4/11/f2e35fa3-7da9-45af-a080-c7df0c9a41cf1649684520081CloraCreationWomenPeachPalazzos1.jpg,"Experience the perfect blend of style and comfort with these exquisite flared pants. Designed to fit snugly at the waist, thanks to an elasticated drawstring closure, these pants offer a relaxed yet chic silhouette with their flared cut. 

Crafted from premium Viscose Rayon fabric, they provide an elegant drape and a smooth, luxurious feel. The solid pattern and vibrant color make them a versatile addition to your wardrobe, ideal for various Western occasions. 

These regular-length pants feature an opaque weave, ensuring full coverage and a sleek finish. Easy to care for, they maintain their vibrant color and soft texture with proper washing; simply hand wash or use a delicate machine setting to keep them in pristine condition. 

Elevate your everyday look with these stylish and comfortable flared pants, perfect for any modern fashion enthusiast."
108,http://assets.myntassets.com/assets/images/17644516/2022/4/5/5ef1e716-d433-46f2-a9ab-5cb164a4ab971649158663289-Libas-Women-Palazzos-8001649158662638-1.jpg,"Embrace elegance with this stunning pair of ethnic printed pants. Crafted from a luxurious blend of woven silk fabric, these pants feature a captivating floral print that exudes charm and sophistication. Designed with a straight fit and a regular length, they offer a flattering silhouette for any occasion. The partially elasticated waistband ensures a comfortable and secure fit, while the slip-on closure adds to the convenience. Adorned with delicate patterns and completed with two practical pockets, these pants are both stylish and functional. Easy to care for, simply machine wash to keep them looking their best. Perfect for ethnic gatherings or any special occasion, elevate your wardrobe effortlessly with this single-piece multipack set that's both fashionable and timeless."
109,http://assets.myntassets.com/assets/images/11812682/2020/8/19/750d835d-65a1-4609-973a-d893ea439b8d1597829309952-Global-Desi-Women-Palazzos-7761597829309094-1.jpg,"Experience unparalleled comfort and style with these flared, slip-on pants, masterfully crafted from soft cotton fabric for a cozy fit. Perfect for any western occasion, these pants feature a delightful floral print that adds a vibrant touch to your wardrobe. Designed with an elasticated waistband for ease and flexibility, these regular-length pants boast a distinct woven texture. The opaque material ensures full coverage while the hand-wash care instructions maintain the fabric's longevity. The beautiful green hue adorned with contrasting floral patterns and intricate border details at the bottom, seamlessly blend elegance and casual flair, making these pants a fashionable choice for any casual day out."
110,http://assets.myntassets.com/assets/images/productimage/2021/1/21/69959be6-e967-4d27-a848-a21e745d693f1611207940188-1.jpg,"Step into effortless elegance with these beautifully designed white embroidered pants. Crafted from high-quality cotton fabric, these flared pants offer a relaxed yet sophisticated fit that's perfect for any Western occasion. The intricate floral embroidery adds a touch of charm, while the opaque knitted weave ensures comfort and durability. The elasticated waistband allows for a slip-on closure, making these pants as easy to wear as they are stylish.

Ideal for machine washing, these pants are both practical and fashionable, featuring regular length for a classic silhouette. Whether you're dressing up for a day out or enjoying a casual evening, these pants provide a perfect blend of comfort and style with their minimalistic yet intricate design.

Attributes:
- Body or Garment Size: To-Fit Denotes Body Measurements in
- Closure: Slip-On
- Fabric: Cotton
- Fit: Flared
- Length: Regular
- Occasion: Western
- Pattern: Embroidered
- Print or Pattern Type: Floral
- Transparency: Opaque
- Waistband: Elasticated
- Wash Care: Machine Wash
- Weave Type: Knitted"
